"","activity","subject","Body Accl Mag Mean","Grav Accl Mag Mean","Body Accl Jerk Mag Mean","Body Gyro Mag Mean","Body Gyro Jerk Mag Mean","Body Freq Accl Mag Mean","Body Freq Accl Mag Wt Mean By Freq","Body Freq Accl Jerk Mag Mean","Body Freq Accl Jerk Mag Wt Mean By Freq","Body Freq Gyro Mag Mean","Body Freq Gyro Mag Wt Mean By Freq","Body Freq Gyro Jerk Mag Mean","Body Freq Gyro Jerk Mag Wt Mean By Freq","Body Accl Mag Std Dev","Grav Accl Mag Std Dev","Body Accl Jerk Mag Std Dev","Body Gyro Mag Std Dev","Body Gyro Jerk Mag Std Dev","Body Freq Accl Mag Std Dev","Body Freq Accl Jerk Mag Std Dev","Body Freq Gyro Mag Std Dev","Body Freq Gyro Jerk Mag Std Dev"
"130","WALKING_DOWNSTAIRS",10,-0.11897939005,-0.11897939005,-0.319574570434211,-0.199376627827105,-0.530530141447368,-0.227701658131579,0.021383644581579,-0.289970898476316,0.0886047547631579,-0.404377336184211,-0.0329317444763342,-0.577919553184211,0.0874329710473684,-0.243678446552632,-0.243678446552632,-0.307877248921053,-0.321020775868421,-0.579745860552632,-0.373917891710526,-0.340503588894737,-0.387488250868421,-0.614070094
"131","WALKING_DOWNSTAIRS",11,-0.938280172173913,-0.938280172173913,-0.961845506304348,-0.953132561521739,-0.974423565217391,-0.954426209782609,0.220477177921739,-0.963275943043478,0.300154150397826,-0.961974962391304,0.0094345302173913,-0.975786585217391,0.221241888652174,-0.950195544782609,-0.950195544782609,-0.963304480652174,-0.954671473043478,-0.975632430217391,-0.955463236304348,-0.962470979782609,-0.957865503478261,-0.976860601304348
"132","WALKING_DOWNSTAIRS",12,-0.262850451180217,-0.262850451180217,-0.415064253195652,-0.357916087080435,-0.586590999434783,-0.306304943130435,0.000854428130434785,-0.376545532282609,-0.00181576639782609,-0.490969364173913,-0.0176557257782609,-0.609862369956522,0.0872660120217391,-0.321830317621739,-0.321830317621739,-0.372362731913043,-0.444532602151739,-0.603242569917391,-0.43913466573913,-0.372653759869565,-0.51526005226087,-0.624759929695652
"133","WALKING_DOWNSTAIRS",13,-0.179711375529787,-0.179711375529787,-0.319551966846809,-0.265418961263617,-0.528351499361702,-0.24098638777234,0.0652427875531915,-0.263988178255319,0.0705839386861702,-0.432783891893617,0.0777696648723404,-0.570161584680851,0.115702102382979,-0.274142071787234,-0.274142071787234,-0.281145156082979,-0.383802907424255,-0.566026592765957,-0.409584950029787,-0.311702538087234,-0.460468506106383,-0.593826050425532
"134","WALKING_DOWNSTAIRS",14,-0.985025296222222,-0.985025296222222,-0.989144987777778,-0.97971711,-0.992090505111111,-0.985504057777778,0.262788496511111,-0.987972586666667,0.341406948644444,-0.982447587555556,-0.0817298528844444,-0.991968021555556,0.226857710488889,-0.984357959555556,-0.984357959555556,-0.988296004444444,-0.977625278,-0.991495686222222,-0.985218388,-0.987512891111111,-0.978135691777778,-0.991161472888889
"135","WALKING_DOWNSTAIRS",15,-0.958659177238095,-0.958659177238095,-0.966806268904762,-0.951534979285714,-0.970952181190476,-0.960629348911905,0.290424253164286,-0.962551121904762,0.380087176047619,-0.952568263809524,0.0555746135714286,-0.964946767380952,0.176964998640476,-0.960539025738095,-0.960539025738095,-0.962153924761905,-0.940413803809524,-0.962869633809524,-0.965994865952381,-0.960719644285714,-0.943929258571429,-0.962562643571429
"136","WALKING_DOWNSTAIRS",16,-0.912182076382979,-0.912182076382979,-0.93254239787234,-0.902579194255319,-0.948266692765957,-0.927183276212766,0.255316441195745,-0.932080004680851,0.312891128893617,-0.919962532553191,-0.00214741634042553,-0.948905653191489,0.226990742985319,-0.928970155638298,-0.928970155638298,-0.933875511489362,-0.907150200425532,-0.947559841276596,-0.940509398085106,-0.935413290851064,-0.914855425106383,-0.949480267659574
"137","WALKING_DOWNSTAIRS",17,-0.87933307626087,-0.87933307626087,-0.902006189282609,-0.880909845217391,-0.92987375673913,-0.880227305630435,0.214918205028261,-0.893201674782609,0.323956263521739,-0.905917561630435,-0.0455608070326087,-0.935666698826087,0.25627510023913,-0.883717747630435,-0.883717747630435,-0.89455760173913,-0.893173782895652,-0.934736581478261,-0.903631599195652,-0.8964347205,-0.904271816956522,-0.937911479717391
"138","WALKING_DOWNSTAIRS",18,-0.3984124146,-0.3984124146,-0.509647038272727,-0.462489662036364,-0.654968247872727,-0.4525207298,0.0580555989454545,-0.479226232490909,0.0881050108545454,-0.582639777709091,0.0225807557127273,-0.679456552909091,0.0545900105272727,-0.477164477563636,-0.477164477563636,-0.484636705054545,-0.550610317981818,-0.674340193909091,-0.575176799472727,-0.497618552454545,-0.609534692727273,-0.691762947836364
"139","WALKING_DOWNSTAIRS",19,-0.876318282923077,-0.876318282923077,-0.912956711102564,-0.891576993333333,-0.945372506153846,-0.892386651974359,0.176362629358974,-0.906289636435897,0.275737457,-0.926928222051282,-0.00498733456666667,-0.951533425897436,0.203593137666667,-0.888870010512821,-0.888870010512821,-0.905555026807692,-0.91249035025641,-0.946680754871795,-0.905001090769231,-0.904399475315385,-0.918781837948718,-0.944512546153846
"140","WALKING_DOWNSTAIRS",20,-0.599070480755556,-0.599070480755556,-0.696537035555556,-0.649365217488889,-0.803572578444444,-0.668510210666667,0.00718945948888889,-0.687014990555556,0.177453900144444,-0.753884432,-0.0201345711111111,-0.836282609111111,0.123335000066667,-0.666571842555556,-0.666571842555556,-0.687193597666667,-0.714620878644444,-0.831128003555556,-0.718382071777778,-0.688958230395556,-0.741292659333333,-0.836913202666667
"141","WALKING_DOWNSTAIRS",21,-0.870458352304444,-0.870458352304444,-0.896996429333333,-0.869524320977778,-0.922191866222222,-0.885343761577778,0.0951873187844444,-0.886766380244444,0.244697748064444,-0.890255474222222,-0.0665186147955556,-0.93024036,0.147287838102222,-0.885719135001689,-0.885719135001689,-0.888180932977778,-0.875488396066667,-0.928514231111111,-0.903279406,-0.890541377822222,-0.888012688666667,-0.931516835555556
"142","WALKING_DOWNSTAIRS",22,-0.709393348054056,-0.709393348054056,-0.749765687380556,-0.758206246419167,-0.834605838611111,-0.723324822777778,0.0758162414527778,-0.732034415222222,0.28275917025,-0.809438480625,-0.0394724120091667,-0.84961484025,0.162109914047222,-0.735271430305556,-0.735271430305556,-0.729013637083333,-0.799073588611111,-0.846240596388889,-0.783703033166667,-0.726032274777778,-0.828617751666667,-0.853205391166667
"143","WALKING_DOWNSTAIRS",23,-0.60799129812963,-0.60799129812963,-0.683735596796296,-0.647833629731482,-0.774762423981481,-0.644715157851852,0.0391437017624074,-0.665183815555556,0.138840760964815,-0.720455234425926,-0.0421946622759259,-0.787927223185185,0.111227852203704,-0.656799558018519,-0.656799558018519,-0.671932764962963,-0.696615210777778,-0.786656645314815,-0.719114600925926,-0.683016215185185,-0.7376132305,-0.800170240855556
"144","WALKING_DOWNSTAIRS",24,-0.635690046352727,-0.635690046352727,-0.711710404927273,-0.676677931454545,-0.801886290763636,-0.677733619914546,0.0284856528207273,-0.698044591309091,0.185035648452727,-0.742592199054545,-0.0999175181581818,-0.8172564896,0.107654565600182,-0.683411268654545,-0.683411268654545,-0.703263280854545,-0.7089361264,-0.815803723963636,-0.736988647272727,-0.712307001763636,-0.739940462,-0.827232381545455
"145","WALKING_DOWNSTAIRS",25,-0.426837659655172,-0.426837659655172,-0.566367094224138,-0.485091831465517,-0.711713266517241,-0.487962936363793,-0.0148611474551724,-0.546387638775862,0.14061628387069,-0.639688493293103,-0.0662174946160345,-0.740627970913793,0.0743159702155172,-0.4913807375,-0.4913807375,-0.548693832758621,-0.588547969018966,-0.73654258917069,-0.574140368862069,-0.556864554637931,-0.630218987758621,-0.751308588706897
"146","WALKING_DOWNSTAIRS",26,-0.223026982954,-0.223026982954,-0.39743431908,-0.35640869428,-0.6066849682,-0.308543481086,-0.01686896941,-0.3607266424486,0.13501181924,-0.5064152986,-0.106476664512,-0.64915795812,0.1392055754,-0.3310016686,-0.3310016686,-0.38622774554,-0.431231191544,-0.64702158978,-0.45038356092,-0.426508021852,-0.48334304904,-0.6700679562
"147","WALKING_DOWNSTAIRS",27,-0.293799302426364,-0.293799302426364,-0.440242821181818,-0.390755553954545,-0.631602177954545,-0.379113311659091,-0.00161256081136364,-0.424298603752273,0.101509146084091,-0.535921856522727,-0.0312158297909091,-0.661573726136364,0.0803352695772727,-0.396938680409091,-0.396938680409091,-0.443614297775,-0.488115859318182,-0.660633143181818,-0.503756419318182,-0.47600775275,-0.547950432386364,-0.685575777272727
"148","WALKING_DOWNSTAIRS",28,-0.0853096603978261,-0.0853096603978261,-0.286803298434783,-0.214174842769565,-0.509654786934783,-0.18495938301087,0.0310400586847826,-0.241389715086957,0.0577117542217391,-0.407614851952174,-0.00328610100869565,-0.560906200934783,0.0997926147608696,-0.197131300152174,-0.197131300152174,-0.256422881604348,-0.347090321443478,-0.558052620913044,-0.33260813971087,-0.283366909125217,-0.422631851021739,-0.587368342913044
"149","WALKING_DOWNSTAIRS",29,-0.0636468488166667,-0.0636468488166667,-0.3163010586875,-0.267411743479167,-0.560398513958333,-0.11789788014375,-0.0517662126439583,-0.244978239516667,-0.00617366142291667,-0.446028356875,-0.0561134084708333,-0.604785471875,0.0815051580277083,-0.108518563854167,-0.108518563854167,-0.25998624,-0.368969413208333,-0.603537602458333,-0.244121844747917,-0.28692427275,-0.432930217810417,-0.631618012229167
"150","WALKING_DOWNSTAIRS",30,-0.0509730818080645,-0.0509730818080645,-0.309849616959677,-0.240426808583871,-0.570610565596774,-0.107762561887097,-0.088276096238871,-0.244391576235484,0.0375411701209677,-0.435444724283871,-0.0672477646322581,-0.596033898870968,0.0617771856306452,-0.0680676639354839,-0.0680676639354839,-0.265958558274194,-0.358358149483871,-0.601485598709677,-0.197365215924194,-0.301494696580645,-0.421183897735968,-0.639471956725806
"151","WALKING_UPSTAIRS",1,-0.748390099637736,-0.748390099637736,-0.788510038962264,-0.763537443981132,-0.840501569018868,-0.760024138773585,0.0677428098509434,-0.770436635226415,0.195902472584906,-0.801859087849057,-0.0754447283169811,-0.845616670622642,0.109967200679245,-0.766662213698113,-0.766662213698113,-0.770437337169811,-0.783454876320755,-0.837310011509434,-0.807236297226415,-0.772018464301887,-0.810387863207547,-0.838462433339623
"152","WALKING_UPSTAIRS",2,-0.0340607371125,-0.0340607371125,-0.28245057266875,-0.13687162825625,-0.500647730729167,-0.0868040349375,-0.0376624423958333,-0.199876168645833,0.00344992978541667,-0.360164179016667,-0.0498512225416667,-0.533567958666667,0.0840457015625,-0.101904392479167,-0.101904392479167,-0.213389828083333,-0.291158439791667,-0.540066842208333,-0.254997967441667,-0.239531912041667,-0.37216912225,-0.582717553520833
"153","WALKING_UPSTAIRS",3,-0.911506779322034,-0.911506779322034,-0.935945134237288,-0.91028609738983,-0.95240797,-0.921652141355932,0.131396723787966,-0.930345757220339,0.218295982169492,-0.925897839152542,-0.110089370900678,-0.952535760847458,0.112358965984746,-0.919245934237288,-0.919245934237288,-0.929559895101695,-0.908477634576271,-0.951059555254237,-0.930359361694915,-0.928986229220339,-0.914331571864407,-0.9526572
"154","WALKING_UPSTAIRS",4,-0.166352968846154,-0.166352968846154,-0.365679249096154,-0.213308341361538,-0.534844452942308,-0.222435006346154,-0.0302558455317308,-0.291994281665385,0.0285100495,-0.401793874653846,-0.0915844544738462,-0.567435793961538,0.0119086979788462,-0.241026372675,-0.241026372675,-0.320127820423077,-0.324423172082692,-0.560743783788462,-0.373365459,-0.36428585875,-0.395934711675,-0.584255353634615
"155","WALKING_UPSTAIRS",5,-0.847633813446809,-0.847633813446809,-0.873920731276596,-0.867479453191489,-0.912766563,-0.858034347289362,0.209027352521277,-0.863778506361702,0.237510781908511,-0.892132803876596,0.036792089393617,-0.92202227,0.150168708689362,-0.862375171978723,-0.862375171978723,-0.869218300510638,-0.879517304808511,-0.921293548085106,-0.88662010312766,-0.876675688276596,-0.892283315319149,-0.925549321702128
"156","WALKING_UPSTAIRS",6,-0.893373590588235,-0.893373590588235,-0.92318996527451,-0.892068868039216,-0.947816140333333,-0.896389764117647,0.260638963588235,-0.914608737843137,0.274315210864706,-0.909870770529412,-0.0465991171960784,-0.948730920980392,0.172470011235294,-0.898101333490196,-0.898101333490196,-0.916868686862745,-0.894185030764706,-0.949185337843137,-0.914890553529412,-0.919329248921569,-0.903027866078431,-0.953200160784314
"157","WALKING_UPSTAIRS",7,-0.92973035627451,-0.92973035627451,-0.944969698235294,-0.937196185686274,-0.965521683137255,-0.929611270392157,0.289158425058824,-0.934509565313726,0.320058083291569,-0.949764936078431,0.0209375433691961,-0.967241050588235,0.171121952,-0.92843368627451,-0.92843368627451,-0.936686336176471,-0.943596687058823,-0.966439707254902,-0.938148073372549,-0.938827354117647,-0.949151101568627,-0.967506741176471
"158","WALKING_UPSTAIRS",8,-0.979931553658537,-0.979931553658537,-0.986666747317073,-0.974378534390244,-0.989627604390244,-0.98048136902439,0.259736672853659,-0.985296254878049,0.351592362868293,-0.973928363658537,0.0155112712926829,-0.988066722439024,0.206186797715854,-0.977727547073171,-0.977727547073171,-0.985669758536585,-0.965902884878049,-0.987361587317073,-0.97906371804878,-0.984910604634146,-0.966752048780488,-0.987101129268293
"159","WALKING_UPSTAIRS",9,-0.148198983857143,-0.148198983857143,-0.332024550816327,-0.234018046034694,-0.546856121571429,-0.234828068202041,0.0373654904142857,-0.276618760737551,0.0314632764163265,-0.428051750426939,0.000281656142857141,-0.575145114346939,0.0916173783655102,-0.256924035387755,-0.256924035387755,-0.295440868020408,-0.360970297204082,-0.575039694673469,-0.387404493640816,-0.327122886332241,-0.431905137081633,-0.606160216122449
"160","WALKING_UPSTAIRS",10,-0.187448409697872,-0.187448409697872,-0.349708534723404,-0.250750749921277,-0.545712692553191,-0.268394716510638,0.0306693694851064,-0.304534950446809,0.0256576858234043,-0.423344681404255,-0.0212537619325532,-0.577361793620638,0.0985687418331915,-0.293345854021277,-0.293345854021277,-0.318962994255319,-0.36009685812766,-0.574052910425532,-0.420223946214894,-0.343962240404255,-0.431167335234043,-0.601632180638298
"161","WALKING_UPSTAIRS",11,-0.960694151851852,-0.960694151851852,-0.974526800185185,-0.955252827777778,-0.982614410555556,-0.955365511111111,0.195597404514815,-0.969571968888889,0.336140615737037,-0.959394410925926,-0.0426489675055556,-0.981808335,0.190240835461111,-0.95292228462963,-0.95292228462963,-0.970070303333333,-0.948876317962963,-0.981045291296296,-0.958211568518519,-0.96978543037037,-0.951092515740741,-0.981117046111111
"162","WALKING_UPSTAIRS",12,-0.3284902256,-0.3284902256,-0.490016995834615,-0.391308434828846,-0.642558779884615,-0.378828949194231,-0.0332593974732692,-0.445687258857692,0.0628972232961539,-0.528976830865385,-0.0447951899115385,-0.653670652936538,0.110751458025577,-0.391046273692308,-0.391046273692308,-0.456297998384615,-0.469476617596154,-0.655151681192308,-0.495914252903846,-0.474903736586538,-0.526879697942308,-0.682769318269231
"163","WALKING_UPSTAIRS",13,-0.221776119351636,-0.221776119351636,-0.381435114763636,-0.327629165981818,-0.583990894909091,-0.325014312127273,0.05322115038,-0.353581697492727,0.0605380090327273,-0.491293093727273,-0.0301652277690909,-0.626630514954545,0.0946711887069273,-0.346658724336364,-0.346658724336364,-0.368004614109091,-0.434632436236364,-0.626595486236364,-0.463770452872727,-0.392169021,-0.498486835527273,-0.654068561456909
"164","WALKING_UPSTAIRS",14,-0.952525233092593,-0.952525233092593,-0.962868532240741,-0.946939744259259,-0.970401183888889,-0.961012531481481,0.207039424501852,-0.964587752037037,0.344870080481481,-0.96002915537037,-0.00834962530555555,-0.970248253703704,0.20461959962963,-0.960345332222222,-0.960345332222222,-0.964803308518518,-0.949948786296296,-0.969815887777778,-0.965515912962963,-0.964128152962963,-0.952633653703704,-0.971086874814815
"165","WALKING_UPSTAIRS",15,-0.910666270604167,-0.910666270604167,-0.934403265416667,-0.91843754125,-0.959707005416667,-0.922542261041667,0.22514315821625,-0.9279227678125,0.3596565384125,-0.938938841041667,-0.0337657218895833,-0.9640133625,0.163032788070833,-0.920714978125,-0.920714978125,-0.932189872083333,-0.925288183125,-0.9629963175,-0.931573696041667,-0.937320936875,-0.929535928333333,-0.9639201325
"166","WALKING_UPSTAIRS",16,-0.881752448647059,-0.881752448647059,-0.913791585764706,-0.888468937647059,-0.940938967058824,-0.897759991686275,0.231065185607843,-0.908610548823529,0.304224276521569,-0.91024591022549,-0.0489865416980392,-0.947161054901961,0.235702497801961,-0.893624323588235,-0.893624323588235,-0.911617483333333,-0.893806231960784,-0.946482789607843,-0.907315827666667,-0.915355802941176,-0.901445255294118,-0.949187761176471
"167","WALKING_UPSTAIRS",17,-0.93529985525,-0.93529985525,-0.9553477725,-0.932249012104167,-0.969660971875,-0.935521567916667,0.114334382170833,-0.947759555208333,0.283476481725,-0.937127733541667,-0.124668974395833,-0.967255805,0.110128926520833,-0.930647250625,-0.930647250625,-0.948683508333333,-0.920159049145833,-0.966161665,-0.938430200625,-0.949066597708333,-0.923192075729167,-0.966975138333333
"168","WALKING_UPSTAIRS",18,-0.367286891272414,-0.367286891272414,-0.502487107948276,-0.436125448431035,-0.651792317,-0.435933489056897,0.0295922185172414,-0.455809666206897,0.0696346936517241,-0.556707290189655,-0.0277093177465517,-0.671179990103448,0.11178408137931,-0.451008791551724,-0.451008791551724,-0.461691466017241,-0.516916737896552,-0.667635886498276,-0.548031412551724,-0.473485317,-0.575993922827586,-0.688254722310345
"169","WALKING_UPSTAIRS",19,-0.851107398475,-0.851107398475,-0.878505628275,-0.84075556925,-0.906025231,-0.8504633747,0.1113089753075,-0.8746950389,0.31284940609,-0.87619746305,-0.071746449125,-0.90834538175,0.193037337607,-0.853183317925,-0.853183317925,-0.87775714525,-0.85836794145,-0.908323663,-0.87715617925,-0.88299276375,-0.87212328975,-0.91483028225
"170","WALKING_UPSTAIRS",20,-0.605071193960784,-0.605071193960784,-0.702047320392157,-0.634425809080392,-0.793231925686275,-0.662460837215686,-0.00890572964705882,-0.683920037431373,0.192459415896078,-0.728377067058824,-0.143180343268627,-0.808093733647059,0.151195882766667,-0.664186650588235,-0.664186650588235,-0.683764803137255,-0.680400438039216,-0.800023960098039,-0.718878463529412,-0.686425927745098,-0.705861427156863,-0.804080028521569
"171","WALKING_UPSTAIRS",21,-0.766341833787234,-0.766341833787234,-0.805964692638298,-0.796944289340425,-0.871958239765957,-0.792345167729787,0.044763047806383,-0.791309372,0.269750839361702,-0.839785731893617,-0.105755849319149,-0.884599003744681,0.140426198380851,-0.796550976085106,-0.796550976085106,-0.795918773893617,-0.825309042659574,-0.882127100659574,-0.831647672319149,-0.803526543574468,-0.847396259787234,-0.887544129148936
"172","WALKING_UPSTAIRS",22,-0.761407136309524,-0.761407136309524,-0.807960137552381,-0.770987520690476,-0.860175988571429,-0.761872014119048,0.0635560823809524,-0.778574363571429,0.237513331166667,-0.801928563809524,-0.0827747516428571,-0.863918992547619,0.104432633418571,-0.767642143785714,-0.767642143785714,-0.779958641428571,-0.781303434047619,-0.858924667380952,-0.807243861309524,-0.782780827380952,-0.806822268809524,-0.863324336738095
"173","WALKING_UPSTAIRS",23,-0.60942048545098,-0.60942048545098,-0.72032061,-0.667192018098039,-0.81974627745098,-0.67102631072549,-0.0442146803137255,-0.716012356337255,0.158476517084314,-0.755435732156863,-0.0990329344352941,-0.84340679745098,0.102967147492157,-0.657277635,-0.657277635,-0.712645854260784,-0.71032377454902,-0.840540978431373,-0.703684618235294,-0.710517882963726,-0.732280676058824,-0.848548929607843
"174","WALKING_UPSTAIRS",24,-0.69685107879661,-0.69685107879661,-0.751553067186441,-0.713465636150847,-0.820355132745763,-0.717448834220339,-0.0128909260101695,-0.739210164254237,0.218888212018644,-0.781908966271186,-0.0868295273508475,-0.83028255338983,0.0636513095610169,-0.724994920305085,-0.724994920305085,-0.738753864250847,-0.75745421559322,-0.825567516101695,-0.77309672189322,-0.739600839661017,-0.785753541711864,-0.831441913898305
"175","WALKING_UPSTAIRS",25,-0.448576243184615,-0.448576243184615,-0.536734837030769,-0.517716890941538,-0.6666059728,-0.486658803707692,0.0317992944369231,-0.490888982398462,0.118662435527692,-0.617251093261538,0.0259510948461538,-0.684863395507692,0.0733664681169231,-0.502601135853846,-0.502601135853846,-0.490460141230769,-0.593265236476923,-0.670566957847692,-0.591365268153846,-0.494349547280923,-0.649559151907692,-0.676332701661538
"176","WALKING_UPSTAIRS",26,-0.253512466916364,-0.253512466916364,-0.404456418390909,-0.334878334436364,-0.594226296363636,-0.325056036830909,-0.00123603478545454,-0.371966028518182,0.0626210475963636,-0.5001659357,-0.00580621942545454,-0.637736223890909,0.111150122655636,-0.330665426309091,-0.330665426309091,-0.378058779454545,-0.441610056090909,-0.631739704436364,-0.440382586145455,-0.3910902043,-0.501371698,-0.651648155709091
"177","WALKING_UPSTAIRS",27,-0.292628136617647,-0.292628136617647,-0.45154322268549,-0.38230842572549,-0.642685952411765,-0.370829588490196,-0.0534276683901961,-0.430040458980392,0.0624954631568627,-0.536544280411765,-0.0695013490333333,-0.67802073654902,0.0573835717058824,-0.367088065627451,-0.367088065627451,-0.437900935686275,-0.477394236,-0.679760680294118,-0.46769454827451,-0.45337090087,-0.532986051352941,-0.706352496078431
"178","WALKING_UPSTAIRS",28,-0.117624886472549,-0.117624886472549,-0.293240787372549,-0.286360649784314,-0.532629805921569,-0.182945797921569,0.00716535271,-0.238132188588235,0.0552313424254902,-0.450336856294118,0.00440584840784314,-0.59049699345098,0.116869221960784,-0.198979326927451,-0.198979326927451,-0.259228292188235,-0.406839322313725,-0.590128511764706,-0.335218951886274,-0.294904017196078,-0.482639434843137,-0.62006776175098
"179","WALKING_UPSTAIRS",29,-0.149214054716327,-0.149214054716327,-0.329262618242857,-0.296139006630612,-0.555394269795918,-0.173822572755102,-0.0040888303877551,-0.259729745069388,0.0589539982857143,-0.440780791979592,-0.00483610135510204,-0.586444043877551,0.0697058163018367,-0.183112613911429,-0.183112613911429,-0.272651994384286,-0.392028491928571,-0.581043687877551,-0.31944393407551,-0.296658785689796,-0.467208482122449,-0.605235633734694
"180","WALKING_UPSTAIRS",30,-0.0345647462153846,-0.0345647462153846,-0.352405892376923,-0.291838435881538,-0.573925844984615,-0.122494707824615,-0.145677601067692,-0.294831072774462,0.0494626548123077,-0.48003905636,-0.0567089984,-0.608951621769231,0.0794722658504615,-0.0673905993030769,-0.0673905993030769,-0.321463446878462,-0.440017091090769,-0.618028278384615,-0.190515790329231,-0.363932041107692,-0.515186091261538,-0.658607628
